temp,humidity,soil,temp_norm,hum_norm,soil_norm,label,label_prob,hard_label
35.46647727178693,55.82767266372044,0.02146975107836213,0.7881439393730428,0.5582767266372044,0.0002146975107836213,1,0.9999999999999043,1
12.479998875106718,28.880154794609325,0.0,0.27733330833570485,0.28880154794609325,0.0,1,0.9999999999999065,1
37.21564799557667,53.50765450746093,10.208453716851048,0.8270143999017037,0.5350765450746092,0.10208453716851049,1,0.9999999974611289,1
26.115270349723943,45.3534428432125,0.11844691829159881,0.5803393411049765,0.453534428432125,0.0011844691829159882,1,0.9999999999998948,1
13.896257548149986,36.90966731439048,0.7177267641706382,0.3088057232922219,0.3690966731439048,0.007177267641706382,1,0.9999999999998082,1
33.84486930980265,63.685310107094374,6.482303938970766,0.7521082068845033,0.6368531010709437,0.06482303938970765,1,0.9999999999388502,1
33.6304910744692,50.40136251466502,2.048800789558232,0.7473442460993155,0.5040136251466502,0.02048800789558232,1,0.9999999999992739,1
24.42167492645128,20.99409845402646,10.186376886894816,0.5427038872544729,0.2099409845402646,0.10186376886894816,1,0.999999997516565,1
40.544977881887746,20.0,12.484342635109195,0.9009995084863943,0.2,0.12484342635109195,1,0.9999999752801034,1
38.46109740400809,42.0482454647035,4.306512036195685,0.854691053422402,0.420482454647035,0.04306512036195685,1,0.9999999999930584,1
16.499665011970887,22.239412503751613,8.475529817142586,0.36665922248824195,0.22239412503751613,0.08475529817142587,1,0.9999999995512119,1
14.95355777994974,20.0,1.8640658412748612,0.33230128399888315,0.2,0.01864065841274861,1,0.9999999999993965,1
32.22019879076385,33.64810336652745,16.24703889263301,0.7160044175725301,0.3364810336652745,0.16247038892633012,1,0.9999989354540332,1
17.39406833596481,42.717493379912206,18.56612404037232,0.3865348519103291,0.4271749337991221,0.1856612404037232,1,0.999989177538144,1
18.88601323411449,33.63310042322402,12.119884589932797,0.419689182980322,0.3363310042322402,0.12119884589932797,1,0.9999999828302278,1
30.262103023555472,57.99423530544981,2.2716490123773525,0.6724911783012327,0.5799423530544981,0.022716490123773525,1,0.9999999999990927,1
38.84552392537897,89.63012946705066,8.763362967714437,0.8632338650084216,0.8963012946705067,0.08763362967714437,1,0.9999999994015254,1
10.0,74.25888913953426,1.9519286892681702,0.2222222222222222,0.7425888913953426,0.019519286892681703,1,0.999999999999341,1
11.759026392007854,82.27564760539768,7.273422909350573,0.26131169760017453,0.8227564760539768,0.07273422909350573,1,0.9999999998651121,1
25.59977837512671,78.6436856524658,11.811126101403351,0.5688839638917047,0.786436856524658,0.11811126101403352,1,0.9999999873912385,1
36.75943257195868,29.270801929296336,14.564723380876943,0.8168762793768596,0.29270801929296336,0.14564723380876943,1,0.9999998020550386,1
15.610109086161852,41.72728647760098,7.385248956632834,0.34689131302581894,0.4172728647760098,0.07385248956632834,1,0.9999999998491524,1
30.95190551667034,71.41486517116363,0.0,0.6878201225926742,0.7141486517116362,0.0,1,0.9999999999999065,1
11.894506801784349,37.109865052641105,13.225759340828592,0.26432237337298553,0.37109865052641106,0.1322575934082859,1,0.9999999481152388,1
26.460200186861968,41.13275968572228,3.435995224252337,0.5880044485969326,0.41132759685722275,0.03435995224252337,1,0.9999999999970932,1
10.0,57.936831703835914,9.517857216491024,0.2222222222222222,0.5793683170383591,0.09517857216491024,1,0.9999999987273223,1
32.49454169443709,25.44729415989453,7.579323556170143,0.7221009265430465,0.2544729415989453,0.07579323556170144,1,0.9999999998168427,1
38.89260576475362,46.41828799239615,11.674462696394972,0.8642801281056359,0.4641828799239615,0.11674462696394972,1,0.9999999890018342,1
20.33830918124945,90.65449908241285,14.103937889459566,0.4519624262499878,0.9065449908241285,0.14103937889459567,1,0.9999998751386898,1
20.240297803714526,32.76001099914355,14.671852465893103,0.4497843956381006,0.3276001099914355,0.14671852465893104,1,0.9999997796718375,1
17.89698989312544,20.90392590045529,0.10094962719599426,0.3977108865138987,0.20903925900455292,0.0010094962719599425,1,0.9999999999998965,1
42.77594947858225,40.786129512301045,14.689751436954776,0.9505766550796055,0.40786129512301045,0.14689751436954776,1,0.9999997756926858,1
36.57527284994807,91.19034884131858,2.9294363303175306,0.8127838411099572,0.9119034884131858,0.029294363303175305,1,0.9999999999982485,1
41.2053041106246,22.14317407721637,8.277544056887718,0.9156734246805467,0.22143174077216368,0.08277544056887719,1,0.9999999996318225,1
14.674648462485461,72.26747670484365,11.784075159251541,0.32610329916634356,0.7226747670484365,0.11784075159251542,1,0.9999999877277453,1
37.8621534969546,100.0,15.146542813311022,0.8413811888212133,1.0,0.15146542813311023,1,0.9999996458189242,1
10.098140282168215,27.27933194055097,1.3301214087592617,0.2244031173815159,0.2727933194055097,0.013301214087592616,1,0.9999999999996461,1
16.20956748003582,68.19908648144799,11.715532684471262,0.36021261066746263,0.6819908648144799,0.11715532684471261,1,0.9999999885407357,1
38.58540776682009,92.55882619751011,9.958090058498351,0.8574535059293353,0.9255882619751011,0.09958090058498352,1,0.999999998023444,1
35.4884263099169,66.00992584164568,0.0,0.7886316957759312,0.6600992584164568,0.0,1,0.9999999999999065,1
23.213873819950443,30.917790832826327,15.97070672002661,0.5158638626655654,0.30917790832826325,0.15970706720026612,1,0.999999192476829,1
19.469310166901977,23.95807627632688,2.621432100209811,0.43265133704226616,0.2395807627632688,0.026214321002098112,1,0.9999999999987128,1
14.675111097427724,43.43449714003364,3.4468103715715586,0.3261135799428383,0.4343449714003364,0.034468103715715584,1,0.9999999999970617,1
43.473014558771474,94.33659025871346,10.16189549387695,0.9660669901949217,0.9433659025871346,0.10161895493876949,1,0.9999999975766247,1
