temp,humidity,soil,temp_norm,hum_norm,soil_norm,label,label_prob,hard_label
37.2439254770674,20.0,89.69716372066227,0.8276427883792755,0.2,0.8969716372066228,1,0.9041252678576263,1
24.96524976967392,56.58785390813186,22.370214992720797,0.554783328214976,0.5658785390813186,0.22370214992720797,1,0.9995144705702265,1
40.413376602172264,70.31041408183127,49.200677676407516,0.8980750356038281,0.7031041408183127,0.49200677676407517,0,4.584074153870058e-09,0
35.46647727178693,55.82767266372044,0.02146975107836213,0.7881439393730428,0.5582767266372044,0.0002146975107836213,1,0.9999999999999043,1
12.479998875106718,28.880154794609325,0.0,0.27733330833570485,0.28880154794609325,0.0,1,0.9999999999999065,1
44.83612645998616,52.12975595650469,69.84874492466616,0.9963583657774703,0.5212975595650469,0.6984874492466616,0,5.396203886068188e-06,0
37.21564799557667,53.50765450746093,10.208453716851048,0.8270143999017037,0.5350765450746092,0.10208453716851049,1,0.9999999974611289,1
38.41835724789475,35.06663914197401,56.06766869665174,0.8537412721754388,0.3506663914197401,0.5606766869665174,1,0.9613494592789299,1
13.567894555966408,81.86523368234288,70.93233202883629,0.30150876791036463,0.8186523368234288,0.7093233202883629,0,1.6722995328457312e-18,0
26.115270349723943,45.3534428432125,0.11844691829159881,0.5803393411049765,0.453534428432125,0.0011844691829159882,1,0.9999999999998948,1
22.08395350942723,68.22511727297838,42.770719128313836,0.4907545224317162,0.6822511727297838,0.42770719128313833,0,2.842797455349281e-06,0
43.87595640345648,60.726564986965165,69.64874602698809,0.9750212534101439,0.6072656498696517,0.696487460269881,0,9.965670568652309e-10,0
32.818533273098474,91.0680956021875,92.11322153226283,0.7293007394021883,0.9106809560218749,0.9211322153226282,0,6.722985865420644e-24,0
39.41817351514485,28.124456418824007,28.155984425702105,0.8759594114476633,0.28124456418824006,0.2815598442570211,1,0.9880805129239157,1
25.059818194378824,26.323074993736547,100.0,0.5568848487639738,0.26323074993736545,1.0,0,4.819616272227148e-05,0
16.793907640780034,43.633752978033236,85.82582267643953,0.37319794757288965,0.43633752978033236,0.8582582267643953,0,3.189715166821094e-10,0
28.68630115167819,55.27113935873841,63.70735396283848,0.637473358926182,0.5527113935873841,0.6370735396283849,0,4.217332448889685e-10,0
10.979850141379593,42.36750525034136,37.19937239688414,0.2439966698084354,0.4236750525034136,0.37199372396884134,0,0.0007464968411861092,0
39.916189974026715,82.54286411108575,72.72542827411927,0.8870264438672604,0.8254286411108575,0.7272542827411926,0,3.3166405034018095e-19,0
31.89094355636407,37.97319977023918,83.0136680241518,0.7086876345858683,0.37973199770239174,0.830136680241518,0,0.03776009221078354,0
36.275022290296675,24.104502890873633,31.025407953995224,0.8061116064510372,0.24104502890873633,0.3102540795399522,1,0.7816011712491467,1
21.662928165386234,54.81474507402806,100.0,0.4813984036752496,0.5481474507402806,1.0,0,5.940464438203446e-13,0
44.72341024385926,81.96162706761542,92.61490925264623,0.9938535609746503,0.8196162706761543,0.9261490925264623,0,5.974078354143491e-19,0
41.872730877590136,88.16788394319843,48.49891085705231,0.9305051306131141,0.8816788394319843,0.4849891085705231,0,9.247515960478527e-09,0
37.73574293760781,79.81568265957678,73.03129671758386,0.8385720652801736,0.7981568265957678,0.7303129671758386,0,4.79713566021365e-18,0
16.71793536354874,65.13100247243926,52.11431781170632,0.37150967474552754,0.6513100247243926,0.5211431781170632,0,2.488134214073601e-10,0
26.89330435694601,79.49933508812077,76.77407805295225,0.5976289857099114,0.7949933508812077,0.7677407805295224,0,4.8559701170716834e-21,0
11.623470586822124,77.23794901903426,84.18079502759043,0.258299346373825,0.7723794901903426,0.8418079502759044,0,2.9483544591697325e-24,0
13.896257548149986,36.90966731439048,0.7177267641706382,0.3088057232922219,0.3690966731439048,0.007177267641706382,1,0.9999999999998082,1
33.84486930980265,63.685310107094374,6.482303938970766,0.7521082068845033,0.6368531010709437,0.06482303938970765,1,0.9999999999388502,1
36.90544234711911,84.33998943893515,34.19859876008673,0.8201209410470914,0.8433998943893515,0.3419859876008673,0,0.01479444167848239,0
44.57084449230326,45.57725936301739,92.23053928147563,0.9904632109400724,0.4557725936301739,0.9223053928147563,0,0.00376839960825508,0
21.485931486036236,73.73382566198397,37.608769112407785,0.4774651441341386,0.7373382566198398,0.37608769112407786,0,0.0004958361287051232,0
22.810565838347564,57.85448721607175,91.31823543538799,0.5069014630743903,0.5785448721607175,0.91318235435388,0,8.955472721752751e-14,0
27.163167122223292,61.39123169979393,45.14960187279331,0.6036259360494065,0.6139123169979392,0.4514960187279331,0,2.6339734268842315e-07,0
16.531798343084912,26.367805993882452,27.661227893788457,0.36737329651299805,0.26367805993882454,0.2766122789378846,1,0.9120376272252235,1
14.33760401069194,74.15177915377127,91.05499939861673,0.3186134224598209,0.7415177915377127,0.9105499939861673,0,1.5649706780010094e-24,0
26.3951464660127,90.1327831595462,55.67624764545069,0.5865588103558378,0.9013278315954619,0.5567624764545068,0,7.0623190186814924e-12,0
17.346915491898578,29.98692374856092,34.03210264489937,0.3854870109310795,0.2998692374856092,0.3403210264489937,0,0.017427877910346744,0
33.6304910744692,50.40136251466502,2.048800789558232,0.7473442460993155,0.5040136251466502,0.02048800789558232,1,0.9999999999992739,1
24.42167492645128,20.99409845402646,10.186376886894816,0.5427038872544729,0.2099409845402646,0.10186376886894816,1,0.999999997516565,1
40.544977881887746,20.0,12.484342635109195,0.9009995084863943,0.2,0.12484342635109195,1,0.9999999752801034,1
35.28250242850482,100.0,36.44748133120997,0.7840556095223293,1.0,0.3644748133120997,0,0.001582001304259934,0
20.38505216909505,59.040785541726564,60.66654539996693,0.4530011593132234,0.5904078554172656,0.6066654539996693,0,4.804946470327367e-14,0
40.445908905352425,47.84786087883967,30.892217890662636,0.8987979756744984,0.4784786087883967,0.3089221789066264,0,0.29065234479558555,0
38.46109740400809,42.0482454647035,4.306512036195685,0.854691053422402,0.420482454647035,0.04306512036195685,1,0.9999999999930584,1
22.417632789888817,100.0,23.43155138047682,0.4981696175530848,1.0,0.2343155138047682,1,0.9985979945578808,1
20.171824721865843,39.249907034324856,40.819515486485756,0.4482627715970187,0.39249907034324855,0.4081951548648576,0,2.000485644689109e-05,0
33.6130535305161,79.23649871705078,100.0,0.7469567451225799,0.7923649871705077,1.0,0,1.822252409783916e-18,0
14.07295416073247,42.45967100806162,38.311399081678395,0.31273231468294377,0.42459671008061617,0.38311399081678393,0,0.00024563969465877573,0
16.499665011970887,22.239412503751613,8.475529817142586,0.36665922248824195,0.22239412503751613,0.08475529817142587,1,0.9999999995512119,1
